platform,account_id,post_id,published_at,likes,comments,metrics_observed_at,source,measurement_protocol
facebook,legacy_facebook_unknown,legacy_row_000029,2025-01-09T13:00:00-04:00,62,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000030,2025-01-09T20:00:00-04:00,45,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000031,2025-01-10T11:00:00-04:00,38,6,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000032,2025-01-10T12:00:00-04:00,41,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000033,2025-01-10T14:00:00-04:00,19,6,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000034,2025-01-13T06:00:00-04:00,8,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000035,2025-01-14T15:00:00-04:00,53,21,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000036,2025-01-14T19:00:00-04:00,65,19,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000037,2025-01-15T13:00:00-04:00,69,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000038,2025-01-15T16:00:00-04:00,44,19,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000039,2025-01-15T17:00:00-04:00,74,20,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000040,2025-01-15T18:00:00-04:00,97,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000041,2025-01-16T12:00:00-04:00,57,20,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000042,2025-01-16T14:00:00-04:00,63,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000043,2025-01-16T20:00:00-04:00,59,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000044,2025-01-17T12:00:00-04:00,71,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000045,2025-01-17T12:00:00-04:00,44,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000046,2025-01-17T14:00:00-04:00,55,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000047,2025-01-20T12:00:00-04:00,45,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000048,2025-01-20T22:00:00-04:00,9,1,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000049,2025-01-21T10:00:00-04:00,19,6,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000050,2025-01-21T12:00:00-04:00,90,18,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000051,2025-01-21T13:00:00-04:00,44,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000052,2025-01-21T20:00:00-04:00,89,17,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000053,2025-01-22T07:00:00-04:00,11,1,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000054,2025-01-23T12:00:00-04:00,60,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000055,2025-01-23T14:00:00-04:00,81,18,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000056,2025-01-23T20:00:00-04:00,83,16,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000057,2025-01-23T20:00:00-04:00,87,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000058,2025-01-24T12:00:00-04:00,66,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000059,2025-01-27T07:00:00-04:00,17,1,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000060,2025-01-27T13:00:00-04:00,73,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000061,2025-01-27T13:00:00-04:00,86,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000062,2025-01-27T15:00:00-04:00,24,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000063,2025-01-28T10:00:00-04:00,14,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000064,2025-01-28T16:00:00-04:00,51,18,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000065,2025-01-28T16:00:00-04:00,51,16,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000066,2025-01-28T17:00:00-04:00,102,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000067,2025-01-28T18:00:00-04:00,41,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000068,2025-01-29T12:00:00-04:00,42,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000069,2025-01-29T12:00:00-04:00,72,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000070,2025-01-29T14:00:00-04:00,54,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000071,2025-01-29T15:00:00-04:00,52,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000072,2025-01-29T16:00:00-04:00,75,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000073,2025-01-29T16:00:00-04:00,78,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000074,2025-01-29T17:00:00-04:00,43,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000075,2025-01-29T20:00:00-04:00,57,17,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000076,2025-01-29T21:00:00-04:00,28,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000077,2025-01-29T22:00:00-04:00,13,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000078,2025-01-30T12:00:00-04:00,58,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000079,2025-01-30T13:00:00-04:00,47,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000080,2025-01-30T14:00:00-04:00,59,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000081,2025-01-30T17:00:00-04:00,12,1,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000082,2025-02-03T12:00:00-04:00,63,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000083,2025-02-03T12:00:00-04:00,72,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000084,2025-02-03T13:00:00-04:00,83,21,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000085,2025-02-04T10:00:00-04:00,42,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000086,2025-02-04T11:00:00-04:00,21,4,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000087,2025-02-04T12:00:00-04:00,81,25,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000088,2025-02-04T12:00:00-04:00,40,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000089,2025-02-04T13:00:00-04:00,81,19,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000090,2025-02-04T14:00:00-04:00,63,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000091,2025-02-04T17:00:00-04:00,67,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000092,2025-02-04T18:00:00-04:00,55,18,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000093,2025-02-04T20:00:00-04:00,85,21,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000094,2025-02-04T20:00:00-04:00,56,20,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000095,2025-02-05T10:00:00-04:00,18,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000096,2025-02-05T18:00:00-04:00,77,21,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000097,2025-02-05T20:00:00-04:00,83,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000098,2025-02-06T14:00:00-04:00,76,19,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000099,2025-02-06T20:00:00-04:00,71,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000100,2025-02-06T20:00:00-04:00,72,16,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000101,2025-02-08T11:00:00-04:00,25,4,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000102,2025-02-08T12:00:00-04:00,22,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000103,2025-02-09T10:00:00-04:00,25,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000104,2025-02-10T12:00:00-04:00,79,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000105,2025-02-10T13:00:00-04:00,63,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000106,2025-02-10T13:00:00-04:00,63,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000107,2025-02-10T15:00:00-04:00,21,6,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000108,2025-02-10T16:00:00-04:00,10,1,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000109,2025-02-11T12:00:00-04:00,85,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000110,2025-02-11T15:00:00-04:00,52,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000111,2025-02-11T15:00:00-04:00,89,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000112,2025-02-12T11:00:00-04:00,23,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000113,2025-02-12T13:00:00-04:00,82,18,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000114,2025-02-12T18:00:00-04:00,83,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000115,2025-02-13T09:00:00-04:00,8,1,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000116,2025-02-13T13:00:00-04:00,49,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000117,2025-02-13T14:00:00-04:00,83,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000118,2025-02-13T20:00:00-04:00,54,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000119,2025-02-13T20:00:00-04:00,58,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000120,2025-02-14T12:00:00-04:00,61,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000121,2025-02-14T12:00:00-04:00,71,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000122,2025-02-16T10:00:00-04:00,18,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000123,2025-02-17T11:00:00-04:00,20,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000124,2025-02-17T12:00:00-04:00,49,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000125,2025-02-17T12:00:00-04:00,71,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000126,2025-02-17T12:00:00-04:00,42,16,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000127,2025-02-17T13:00:00-04:00,44,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000128,2025-02-17T13:00:00-04:00,77,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000129,2025-02-17T13:00:00-04:00,72,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000130,2025-02-18T11:00:00-04:00,28,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000131,2025-02-18T13:00:00-04:00,58,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000132,2025-02-18T15:00:00-04:00,56,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000133,2025-02-18T16:00:00-04:00,86,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000134,2025-02-18T18:00:00-04:00,77,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000135,2025-02-18T19:00:00-04:00,46,19,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000136,2025-02-19T14:00:00-04:00,30,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000137,2025-02-19T18:00:00-04:00,92,17,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000138,2025-02-20T12:00:00-04:00,59,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000139,2025-02-20T13:00:00-04:00,69,17,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000140,2025-02-20T13:00:00-04:00,42,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000141,2025-02-20T14:00:00-04:00,99,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000142,2025-02-20T19:00:00-04:00,32,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000143,2025-02-20T22:00:00-04:00,16,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000144,2025-02-22T10:00:00-04:00,27,4,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000145,2025-02-24T12:00:00-04:00,75,20,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000146,2025-02-24T13:00:00-04:00,67,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000147,2025-02-25T10:00:00-04:00,37,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000148,2025-02-25T15:00:00-04:00,69,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000149,2025-02-26T10:00:00-04:00,36,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000150,2025-02-26T16:00:00-04:00,85,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000151,2025-02-26T17:00:00-04:00,43,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000152,2025-02-26T17:00:00-04:00,59,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000153,2025-02-26T21:00:00-04:00,24,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000154,2025-02-27T13:00:00-04:00,67,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000155,2025-02-27T14:00:00-04:00,69,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000156,2025-02-27T14:00:00-04:00,43,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000157,2025-02-28T12:00:00-04:00,49,17,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000158,2025-02-28T12:00:00-04:00,56,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000159,2025-03-01T11:00:00-04:00,14,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000160,2025-03-02T12:00:00-04:00,23,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000161,2025-03-03T11:00:00-04:00,42,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000162,2025-03-03T12:00:00-04:00,82,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000163,2025-03-03T15:00:00-04:00,30,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000164,2025-03-04T14:00:00-04:00,63,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000165,2025-03-04T15:00:00-04:00,62,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000166,2025-03-04T20:00:00-04:00,65,17,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000167,2025-03-04T20:00:00-04:00,67,17,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000168,2025-03-04T21:00:00-04:00,36,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000169,2025-03-05T12:00:00-04:00,62,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000170,2025-03-05T21:00:00-04:00,51,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000171,2025-03-06T12:00:00-04:00,56,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000172,2025-03-06T19:00:00-04:00,52,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000173,2025-03-07T12:00:00-04:00,57,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000174,2025-03-08T10:00:00-04:00,20,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000175,2025-03-10T10:00:00-04:00,30,4,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000176,2025-03-10T13:00:00-04:00,63,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000177,2025-03-10T15:00:00-04:00,37,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000178,2025-03-11T14:00:00-04:00,58,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000179,2025-03-11T14:00:00-04:00,64,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000180,2025-03-11T18:00:00-04:00,81,16,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000181,2025-03-11T19:00:00-04:00,52,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000182,2025-03-12T16:00:00-04:00,80,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000183,2025-03-12T18:00:00-04:00,61,17,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000184,2025-03-12T20:00:00-04:00,88,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000185,2025-03-12T20:00:00-04:00,71,16,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000186,2025-03-12T20:00:00-04:00,78,16,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000187,2025-03-13T11:00:00-04:00,28,6,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000188,2025-03-13T12:00:00-04:00,65,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000189,2025-03-13T12:00:00-04:00,62,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000190,2025-03-13T14:00:00-04:00,68,18,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000191,2025-03-14T12:00:00-04:00,48,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000192,2025-03-14T12:00:00-04:00,48,6,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000193,2025-03-16T11:00:00-04:00,21,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000194,2025-03-17T14:00:00-04:00,44,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000195,2025-03-18T12:00:00-04:00,57,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000196,2025-03-18T19:00:00-04:00,42,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000197,2025-03-18T21:00:00-04:00,44,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000198,2025-03-18T21:00:00-04:00,29,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000199,2025-03-19T12:00:00-04:00,62,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000200,2025-03-19T14:00:00-04:00,42,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000201,2025-03-19T17:00:00-04:00,65,20,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000202,2025-03-20T12:00:00-04:00,84,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000203,2025-03-20T13:00:00-04:00,76,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000204,2025-03-20T21:00:00-04:00,16,0,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000205,2025-03-21T12:00:00-04:00,69,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000206,2025-03-21T12:00:00-04:00,62,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000207,2025-03-22T11:00:00-04:00,28,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000208,2025-03-24T12:00:00-04:00,41,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000209,2025-03-24T12:00:00-04:00,35,16,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000210,2025-03-25T10:00:00-04:00,42,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000211,2025-03-25T12:00:00-04:00,54,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000212,2025-03-25T14:00:00-04:00,63,22,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000213,2025-03-25T15:00:00-04:00,92,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000214,2025-03-25T15:00:00-04:00,93,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000215,2025-03-25T17:00:00-04:00,67,19,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000216,2025-03-25T18:00:00-04:00,47,17,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000217,2025-03-26T07:00:00-04:00,22,4,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000218,2025-03-26T10:00:00-04:00,48,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000219,2025-03-26T11:00:00-04:00,47,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000220,2025-03-26T12:00:00-04:00,59,17,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000221,2025-03-26T13:00:00-04:00,101,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000222,2025-03-26T17:00:00-04:00,57,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000223,2025-03-26T18:00:00-04:00,52,17,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000224,2025-03-27T07:00:00-04:00,10,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000225,2025-03-27T11:00:00-04:00,46,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000226,2025-03-27T13:00:00-04:00,61,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000227,2025-03-27T13:00:00-04:00,68,21,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000228,2025-03-27T14:00:00-04:00,36,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000229,2025-03-27T18:00:00-04:00,11,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000230,2025-03-27T19:00:00-04:00,24,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000231,2025-03-28T09:00:00-04:00,8,1,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000232,2025-03-28T12:00:00-04:00,37,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000233,2025-03-28T12:00:00-04:00,58,18,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000234,2025-03-30T10:00:00-04:00,28,4,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000235,2025-03-31T12:00:00-04:00,60,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000236,2025-03-31T12:00:00-04:00,79,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000237,2025-04-01T10:00:00-04:00,14,6,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000238,2025-04-01T12:00:00-04:00,79,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000239,2025-04-01T16:00:00-04:00,65,17,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000240,2025-04-01T19:00:00-04:00,64,16,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000241,2025-04-01T22:00:00-04:00,27,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000242,2025-04-02T10:00:00-04:00,26,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000243,2025-04-02T13:00:00-04:00,83,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000244,2025-04-02T14:00:00-04:00,75,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000245,2025-04-03T12:00:00-04:00,40,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000246,2025-04-03T13:00:00-04:00,58,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000247,2025-04-04T12:00:00-04:00,44,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000248,2025-04-04T12:00:00-04:00,57,5,,synthetic,unknown
